NEWJOBNUM,DATEIN,COMP,REQ DATE,DATEOUT,CUSTOMER,STARTTIME2,PERMIT,ENDTIME2,LOCATION,FEET,STREET,DAYS,SIDES,SAT,METERS,SUN,CATEGORY,COMMENTS
249105,4/8/2013,FALSE,4/2/2013,5/8/2013,Synergy,7:00:00 AM,12EXC-5344,6:00:00 PM,1435-1500,300,Somerset,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2196574
249090,4/8/2013,FALSE,4/2/2013,5/8/2013,Synergy,7:00:00 AM,12EXC-5344,6:00:00 PM,1-30,200,Teddy,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2196497
249086,4/8/2013,FALSE,4/2/2013,5/8/2013,Synergy,7:00:00 AM,12EXC-5344,6:00:00 PM,80-93,200,Wabash,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2196491
249052,4/8/2013,FALSE,4/2/2013,5/8/2013,Synergy,7:00:00 AM,12EXC-5344,6:00:00 PM,1-100,100,Wilde,27,B,TRUE,,FALSE,CITY CONTRACT,TN 2197795
249031,4/5/2013,FALSE,4/1/2013,5/3/2013,PG&E,7:00:00 AM,,5:00:00 PM,86-99,100,Mercury,21,B,FALSE,,FALSE,UTILITYS,TN 2192919
249073,4/5/2013,FALSE,4/1/2013,5/5/2013,J Flores Construction,7:00:00 AM,13EXC-1501,7:00:00 PM,300-399,600,28th Ave,21,B,FALSE,,FALSE,CITY CONTRACT,TN 2196456
249001,4/4/2013,FALSE,4/1/2013,5/4/2013,J Flores Construction,7:00:00 AM,13EXC-1090,7:00:00 PM,2000-2099,600,Broderick,22,B,FALSE,,FALSE,CITY CONTRACT,TN 2192297
249000,4/4/2013,FALSE,4/1/2013,5/4/2013,J Flores Construction,7:00:00 AM,13EXC-1090,7:00:00 PM,400-499,600,Duncan,22,B,FALSE,,FALSE,CITY CONTRACT,TN 2192281
248998,4/4/2013,FALSE,4/1/2013,5/4/2013,J Flores Construction,7:00:00 AM,13EXC-1090,7:00:00 PM,1200-1299,600,Fulton,22,B,FALSE,,FALSE,CITY CONTRACT,TN 2192248
249013,4/4/2013,FALSE,4/1/2013,5/4/2013,J Flores Construction,7:00:00 AM,13EXC-1090,7:00:00 PM,900-999,600,Harrison,22,B,FALSE,,FALSE,CITY CONTRACT,TN 2192309
248999,4/4/2013,FALSE,4/1/2013,5/4/2013,J Flores Construction,7:00:00 AM,13EXC-1090,7:00:00 PM,100-199,600,Upper Terrace,22,B,FALSE,,FALSE,CITY CONTRACT,TN 2192256
248981,4/3/2013,FALSE,3/29/2013,5/3/2013,Darcy & Hardy,7:30:00 AM,13EXC-1612,5:00:00 PM,580-851,1300,Church,23,B,FALSE,,FALSE,CITY CONTRACT,SR 2184867
248993,4/11/2013,FALSE,3/29/2013,5/9/2013,Precision Engineering Inc,7:00:00 AM,13EXC-0154,5:00:00 PM,510-581,400,Green,21,B,FALSE,,FALSE,CITY CONTRACT,SR 2185197
248861,4/3/2013,FALSE,3/28/2013,5/3/2013,PG&E,7:00:00 AM,,5:00:00 PM,1700-1741,200,Newhall,23,B,FALSE,,FALSE,UTILITYS,TN 2178933
248862,4/3/2013,FALSE,3/28/2013,5/3/2013,PG&E,7:00:00 AM,,5:00:00 PM,1700-1799,1000,Revere,23,B,FALSE,,FALSE,UTILITYS,TN 2178937
249464,5/1/2013,FALSE,3/27/2013,5/3/2013,SFMTA Temporary Sign Program,12:01:00 AM,,10:00:00 PM,2131 - 2135,3,Chestnut,3,,FALSE,3,FALSE,SPECIAL EVENTS,event
249472,5/8/2013,FALSE,3/27/2013,5/10/2013,SFMTA Temporary Sign Program,12:01:00 AM,,10:00:00 PM,2131 - 2135,3,Chestnut,3,,FALSE,3,FALSE,SPECIAL EVENTS,event
249549,5/7/2013,FALSE,3/27/2013,5/7/2013,SFMTA Temporary Sign Program,11:59:00 AM,,7:00:00 PM,400 - 499,17,Terry A Francois,1,B,FALSE,17,FALSE,SPECIAL EVENTS,event
249551,7/9/2013,FALSE,3/27/2013,7/9/2013,SFMTA Temporary Sign Program,11:59:00 AM,,7:00:00 PM,400 - 499,17,Terry A Francois,1,B,FALSE,17,FALSE,SPECIAL EVENTS,event
248777,7/28/2013,FALSE,3/27/2013,7/28/2013,Film Companies,10:00:00 AM,13sf058,10:00:00 PM,753-780,150,Alabama,1,B,FALSE,,FALSE,FILMS,FILM
248630,4/5/2013,FALSE,3/26/2013,5/3/2013,PG&E,7:00:00 AM,,5:00:00 PM,2901-3021,500,Alemany,21,O,FALSE,,FALSE,UTILITYS,TN 2171609
248631,4/5/2013,FALSE,3/26/2013,5/3/2013,PG&E,7:00:00 AM,,5:00:00 PM,171-180,200,Lawrence,21,B,FALSE,,FALSE,UTILITYS,TN 2171645
248769,5/18/2013,FALSE,3/22/2013,5/18/2013,SFMTA Temporary Sign Program,4:00:00 PM,,7:30:00 PM,900,9,California,1,,TRUE,9,FALSE,SPECIAL EVENTS,event
248378,4/15/2013,FALSE,3/21/2013,5/15/2013,Synergy,7:00:00 AM,12EXC-5344,6:00:00 PM,1000-1599,3000,Bayshore Blvd,27,B,TRUE,,FALSE,CITY CONTRACT,"TN 2152776, 789, 796"
248422,4/6/2013,FALSE,3/21/2013,5/6/2013,Synergy,7:00:00 AM,12EXC-5344,6:00:00 PM,1-50,250,Olmstead,24,B,TRUE,,FALSE,CITY CONTRACT,TN 2154343
247850,5/23/2013,FALSE,3/12/2013,5/23/2013,SFMTA Temporary Sign Program,11:00:00 AM,,5:00:00 PM,290,12,Channel,1,,FALSE,12,FALSE,SPECIAL EVENTS,event
247769,11/7/2013,FALSE,3/12/2013,11/11/2013,SFMTA Temporary Sign Program,5:00:00 AM,,11:00:00 PM,716 - 764,21,Folsom,5,,TRUE,21,TRUE,SPECIAL EVENTS,event
247770,11/7/2013,FALSE,3/12/2013,11/11/2013,SFMTA Temporary Sign Program,5:00:00 AM,,11:00:00 PM,816 / 832,11,Howard,5,,TRUE,11,TRUE,SPECIAL EVENTS,event
247768,5/23/2013,FALSE,3/8/2013,5/23/2013,SFMTA Temporary Sign Program,11:00:00 AM,,5:00:00 PM,290,12,Channel,1,,FALSE,12,FALSE,SPECIAL EVENTS,event
247006,6/7/2013,FALSE,2/25/2013,6/7/2013,SFMTA Temporary Sign Program,8:00:00 AM,,11:59:00 PM,303 - 313,6,Battery,1,,FALSE,6,FALSE,SPECIAL EVENTS,loading
246765,5/5/2013,FALSE,2/22/2013,5/5/2013,SFMTA Temporary Sign Program,9:00:00 AM,,6:00:00 PM,1649,4,Hayes,1,,FALSE,4,TRUE,SPECIAL EVENTS,event
246367,5/16/2013,FALSE,2/8/2013,5/18/2013,SFMTA Temporary Sign Program,9:00:00 AM,,11:00:00 PM,635,2,8th St,3,,TRUE,2,FALSE,SPECIAL EVENTS,event
